Start	Stop	Strand	Evidence_code	GeneName,GeneID,Contig
157800704	157811634	-	best	CD5L,922,NT_004487.19
157830929	157831406	+	best	MRPS21P2,359766,NT_004487.19
157893622	157895688	-	mRNA  	LOC729866,729866,NT_004487.19
157963063	158065846	+	best	KIRREL,55243,NT_004487.19
158144147	158147865	-	best	LOC646270,646270,NT_004487.19
158149737	158156217	+	best	CD1D,912,NT_004487.19
158165372	158165957	-	best	RPS10P8,729780,NT_004487.19
158223927	158228059	+	best	CD1A,909,NT_004487.19
158259563	158264564	+	best	CD1C,911,NT_004487.19
158297740	158301321	-	best	CD1B,910,NT_004487.19
158323540	158327343	+	best	CD1E,913,NT_004487.19
158368312	158369256	-	best	OR10T2,128360,NT_004487.19
158389718	158390656	-	best	OR10K2,391107,NT_004487.19
158414858	158415804	-	best	OR10T1P,79514,NT_004487.19
158416189	158425063	+	protein  	LOC100129866,100129866,NT_004487.19
158435352	158436293	+	best	OR10K1,391109,NT_004487.19
158449668	158450675	+	best	OR10R2,343406,NT_004487.19
158460909	158462047	+	best	OR10R3P,391110,NT_004487.19
158484575	158485715	+	best	OR10R1P,79513,NT_004487.19
158493403	158496268	+	best	HSP90AA3P,3322,NT_004487.19
158516918	158517895	-	best	OR6Y1,391112,NT_004487.19
158532444	158533394	-	best	OR6P1,128366,NT_004487.19
158548709	158549689	-	best	OR10X1,128367,NT_004487.19
158576229	158577170	+	best	OR10Z1,128368,NT_004487.19
158580496	158656506	-	best	SPTA1,6708,NT_004487.19
158664329	158665299	-	best	OR6K1P,81449,NT_004487.19
158669468	158670442	-	best	OR6K2,81448,NT_004487.19
158686958	158687953	-	best	OR6K3,391114,NT_004487.19
158693945	158694826	-	best	OR6K4P,128370,NT_004487.19
158712358	158713205	-	best	OR6K5P,391115,NT_004487.19
158724606	158725637	+	best	OR6K6,128371,NT_004487.19
158735534	158736472	-	best	OR6N1,128372,NT_004487.19
158746472	158747425	-	best	OR6N2,81442,NT_004487.19
158765687	158766127	+	best	OR2AQ1P,81474,NT_004487.19
158778192	158779125	-	best	OR10AA1P,81487,NT_004487.19
158801168	158819270	+	best	MNDA,4332,NT_004487.19
158845370	158851069	+	protein identical N	LOC646377,646377,NT_004487.19
158901342	158946844	+	best	PYHIN1,149628,NT_004487.19
158979682	159024945	+	best	IFI16,3428,NT_004487.19
159032275	159046647	-	best	AIM2,9447,NT_004487.19
159050922	159116840	-	protein  	LOC100129690,100129690,NT_004487.19
159111401	159111474	-	tRNAscan-SE external N	TRNAR-UCU,100126526,NT_004487.19
159141377	159172932	+	best	CADM3,57863,NT_004487.19
159167352	159169634	-	mRNA  	LOC100131825,100131825,NT_004487.19
159170964	159174454	-	mRNA identical N	LOC100286919,100286919,NT_004487.19
159174510	159176290	+	best	DARC,2532,NT_004487.19
159236133	159246901	+	protein identical N	LOC649458,649458,NT_004487.19
159248734	159249891	-	best	OR10J2P,391117,NT_004487.19
159259504	159278014	+	best	FCER1A,2205,NT_004487.19
159283460	159284449	-	best	OR10J3,441911,NT_004487.19
159320841	159321813	+	best	OR10J7P,391119,NT_004487.19
159335951	159336876	+	best	OR10J8P,343409,NT_004487.19
159375113	159376299	-	best	OR10J9P,391120,NT_004487.19
159401894	159403025	+	best	OR10J4,391121,NT_004487.19
159409549	159410511	+	best	OR10J1,26476,NT_004487.19
159504868	159505797	-	best	OR10J5,127385,NT_004487.19
159526585	159527986	+	protein  	LOC646430,646430,NT_004487.19
159551413	159552010	-	best	OR10AE1P,81486,NT_004487.19
159557616	159558661	+	best	APCS,325,NT_004487.19
159567988	159569114	+	best	OR10J6P,401973,NT_004487.19
159674660	159675684	-	best	CRPP1,171422,NT_004487.19
159682079	159684379	-	best	CRP,1401,NT_004487.19
159728934	159729410	+	best	RPL27P2,646446,NT_004487.19
159750759	159752333	+	best	DUSP23,54935,NT_004487.19
159772173	159786047	+	best	FCRL6,343413,NT_004487.19
159796479	159807282	+	best	SLAMF8,56833,NT_004487.19
159804264	159825137	-	best	C1orf204,284677,NT_004487.19
159824106	159832447	-	best	VSIG8,391123,NT_004487.19
159842154	159869906	-	best	CCDC19,25790,NT_004487.19
159879800	159880159	-	protein identical N	LOC100286989,100286989,NT_004487.19
159887903	159895284	-	best	TAGLN2,8407,NT_004487.19
159896829	159915386	-	best	IGSF9,57549,NT_004487.19
159921284	159924010	-	best	SLAMF9,89886,NT_004487.19
159987799	159990574	+	best	RPL27AP2,391124,NT_004487.19
159997462	160001783	-	best	PIGM,93183,NT_004487.19
160008033	160039961	-	best	KCNJ10,3766,NT_004487.19
160011399	160040273	+	mRNA identical N	LOC100287448,100287448,NT_004487.19
160051360	160059212	+	best	KCNJ9,3765,NT_004487.19
160061130	160068408	-	best	IGSF8,93185,NT_004487.19
160085520	160113381	+	best	ATP1A2,477,NT_004487.19
160121352	160156767	+	best	ATP1A4,480,NT_004487.19
160160365	160171676	+	best	CASQ1,844,NT_004487.19
160175125	160185162	+	best	PEA15,8682,NT_004487.19
160185505	160231979	-	best	WDR42A,50717,NT_004487.19
160222704	160232568	+	mRNA identical N	LOC100287049,100287049,NT_004487.19
160236059	160237093	-	best	RPSAP18,388707,NT_004487.19
160246599	160254941	-	best	PEX19,5824,NT_004487.19
160258377	160313354	-	best	COPA,1314,NT_004487.19
160287055	160288264	+	best	SUMO1P3,474338,NT_004487.19
160313063	160328742	+	best	NCSTN,23385,NT_004487.19
160336861	160342638	+	best	NHLH1,4807,NT_004487.19
160370364	160398464	+	best	VANGL2,57216,NT_004487.19
160388844	160390246	-	mRNA identical N	LOC100287088,100287088,NT_004487.19
160454820	160493042	-	best	SLAMF6,114836,NT_004487.19
160515781	160549251	-	best	CD84,8832,NT_004487.19
160579891	160617081	-	best	SLAMF1,6504,NT_004487.19
160639746	160640774	+	protein  	LOC100129738,100129738,NT_004487.19
160648536	160681585	-	best	CD48,962,NT_004487.19
160709077	160724601	+	best	SLAMF7,57823,NT_004487.19
160743649	160751119	-	protein  	LOC100128858,100128858,NT_004487.19
160765928	160798045	+	best	LY9,4063,NT_004487.19
160799950	160832645	-	best	CD244,51744,NT_004487.19
160846330	160854960	-	best	ITLN1,55600,NT_004487.19
160864679	160866356	+	mRNA  	LOC646347,646347,NT_004487.19
160905327	160905929	+	protein  	LOC649671,649671,NT_004487.19
160914816	160924589	-	best	ITLN2,142683,NT_004487.19
160965001	160991133	-	best	F11R,50848,NT_004487.19
161007421	161008774	-	best	KAT,100131187,NT_004487.19
161009041	161015757	-	best	USF1,7391,NT_004487.19
161016732	161039760	-	best	ARHGAP30,257106,NT_004487.19
161040781	161059385	-	best	PVRL4,81607,NT_004487.19
161068154	161070136	+	best	KLHDC9,126823,NT_004487.19
161070346	161087866	-	best	PFDN2,5202,NT_004487.19
161087891	161090857	+	best	NIT1,4817,NT_004487.19
161090767	161102478	-	best	DEDD,9191,NT_004487.19
161123534	161128646	+	best	UFC1,51506,NT_004487.19
161129254	161135516	+	best	USP21,27005,NT_004487.19
161136181	161141010	+	best	PPOX,5498,NT_004487.19
161141101	161147314	-	best	B4GALT3,8703,NT_004487.19
161159538	161168845	-	best	ADAMTS4,9507,NT_004487.19
161169105	161184185	+	best	NDUFS2,4720,NT_004487.19
161185087	161189038	+	best	FCER1G,2207,NT_004487.19
161192083	161193418	-	best	APOA2,336,NT_004487.19
161195833	161200408	+	best	TOMM40L,84134,NT_004487.19
161199456	161208000	-	best	NR1I3,9970,NT_004487.19
161228517	161255240	+	best	PCP4L1,654790,NT_004487.19
161274525	161279762	-	best	MPZ,4359,NT_004487.19
161284166	161334541	+	best	SDHC,6391,NT_004487.19
161284196	161332223	+	best	LOC642502,642502,NT_004487.19
161334521	161337664	-	best	C1orf192,257177,NT_004487.19
161369490	161369562	-	tRNAscan-SE external N	TRNAV-CAC,100126488,NT_004487.19
161375858	161376911	+	mRNA  	LOC148430,148430,NT_004487.19
161391883	161391954	-	tRNAscan-SE external N	TRNAE-UUC,100126517,NT_004487.19
161397867	161397940	-	tRNAscan-SE external N	TRNAN-GUU,100126512,NT_004487.19
161409961	161410032	-	tRNAscan-SE external N	TRNAG-UCC,100126532,NT_004487.19
161410615	161410686	-	tRNAscan-SE external N	TRNAD-GUC,100126516,NT_004487.19
161411323	161411405	+	tRNAscan-SE external N	TRNAL-CAG,100126480,NT_004487.19
161413094	161413164	+	tRNAscan-SE external N	TRNAG-GCC,100126531,NT_004487.19
161416517	161419988	-	mRNA identical N	LOC100132578,100132578,NT_004487.19
161417018	161417089	-	tRNAscan-SE external N	TRNAE-CUC,100126518,NT_004487.19
161417375	161417446	-	tRNAscan-SE external N	TRNAG-UCC,100126532,NT_004487.19
161418033	161418104	-	tRNAscan-SE external N	TRNAD-GUC,100126516,NT_004487.19
161418741	161418823	+	tRNAscan-SE external N	TRNAL-CAG,100126480,NT_004487.19
161420467	161420537	+	tRNAscan-SE external N	TRNAG-GCC,100126531,NT_004487.19
161423897	161427369	-	mRNA identical N	LOC100133178,100133178,NT_004487.19
161424398	161424469	-	tRNAscan-SE external N	TRNAE-CUC,100126518,NT_004487.19
161424756	161424827	-	tRNAscan-SE external N	TRNAG-UCC,100126532,NT_004487.19
161425414	161425485	-	tRNAscan-SE external N	TRNAD-GUC,100126516,NT_004487.19
161426122	161426204	+	tRNAscan-SE external N	TRNAL-CAG,100126480,NT_004487.19
161427898	161427968	+	tRNAscan-SE external N	TRNAG-GCC,100126531,NT_004487.19
161431308	161434779	-	mRNA identical N	LOC729907,729907,NT_004487.19
161431809	161431880	-	tRNAscan-SE external N	TRNAE-CUC,100126518,NT_004487.19
161432166	161432237	-	tRNAscan-SE external N	TRNAG-UCC,100126532,NT_004487.19
161432824	161432895	-	tRNAscan-SE external N	TRNAD-GUC,100126516,NT_004487.19
161433532	161433614	+	tRNAscan-SE external N	TRNAL-CAG,100126480,NT_004487.19
161435258	161435328	+	tRNAscan-SE external N	TRNAG-GCC,100126531,NT_004487.19
161438688	161442160	-	mRNA identical N	LOC729912,729912,NT_004487.19
161439189	161439260	-	tRNAscan-SE external N	TRNAE-CUC,100126518,NT_004487.19
161439547	161439618	-	tRNAscan-SE external N	TRNAG-UCC,100126532,NT_004487.19
161440205	161440276	-	tRNAscan-SE external N	TRNAD-GUC,100126516,NT_004487.19
161440913	161440995	+	tRNAscan-SE external N	TRNAL-CAG,100126480,NT_004487.19
161450356	161450426	+	tRNAscan-SE external N	TRNAG-GCC,100126531,NT_004487.19
161475205	161489360	+	best	FCGR2A,2212,NT_004487.19
161492935	161493006	+	best	TRNAD20P,100189495,NT_004487.19
161493637	161493707	-	tRNAscan-SE external N	TRNAG-GCC,100126531,NT_004487.19
161494036	161496687	+	best	HSPA6,3310,NT_004487.19
161500132	161500214	-	tRNAscan-SE external N	TRNAL-CAG,100126480,NT_004487.19
161500903	161500974	+	tRNAscan-SE external N	TRNAG-UCC,100126532,NT_004487.19
161510031	161510104	+	tRNAscan-SE external N	TRNAN-GUU,100126512,NT_004487.19
161511549	161520413	-	best	FCGR3A,2214,NT_004487.19
161551138	161570032	+	best	FCGR2C,9103,NT_004487.19
161575849	161578341	+	best	HSPA7,3311,NT_004487.19
161581736	161581819	-	tRNAscan-SE external N	TRNAL-CAA,100126476,NT_004487.19
161592986	161601158	-	best	FCGR3B,2215,NT_004487.19
161632940	161647951	+	best	FCGR2B,2213,NT_004487.19
161653485	161655042	-	best	RPL31P11,641311,NT_004487.19
161676762	161684142	+	best	FCRLA,84824,NT_004487.19
161692457	161697933	+	best	FCRLB,127943,NT_004487.19
161719581	161726952	+	best	DUSP12,11266,NT_004487.19
161736084	161928852	+	best	ATF6,22926,NT_004487.19
161952982	161993644	-	best	OLFML2B,25903,NT_004487.19
162039581	162339813	+	best	NOS1AP,9722,NT_004487.19
162312336	162312430	+	external external N	MIR556,693141,NT_004487.19
162343515	162346644	-	best	C1orf111,284680,NT_004487.19
162348696	162356608	+	best	C1orf226,400793,NT_004487.19
162351463	162354948	-	mRNA identical N	LOC100287460,100287460,NT_004487.19
162365056	162381928	-	best	SH2D1B,117157,NT_004487.19
162467655	162493844	+	best	UHMK1,127933,NT_004487.19
162511122	162511449	-	protein  	LOC100130719,100130719,NT_004487.19
162531296	162569633	+	best	UAP1,6675,NT_004487.19
162602228	162750255	+	best	DDR2,4921,NT_004487.19
162760496	162782608	+	best	HSD17B7,51478,NT_004487.19
162792185	162799026	+	protein  	LOC100287496,100287496,NT_004487.19
162824087	162838605	-	best	C1orf110,339512,NT_004487.19
162949341	162949583	-	protein identical N	LOC100287509,100287509,NT_004487.19
163038396	163046592	+	best	RGS4,5999,NT_004487.19
163112097	163172872	-	best	RGS5,8490,NT_004487.19
163206996	163209777	+	best	LOC100113374,100113374,NT_004487.19
163291723	163325553	+	best	NUF2,83540,NT_004487.19
163738513	163740797	-	protein  	LOC100287537,100287537,NT_004487.19
164312242	164313108	+	protein  	LOC100129160,100129160,NT_004487.19
164325998	164326621	+	mRNA  	LOC729952,729952,NT_004487.19
164528802	164821045	+	best	PBX1,5087,NT_004487.19
164890513	164890929	-	best	RPL35AP7,100128984,NT_004487.19
165171105	165325017	-	best	LMX1A,4009,NT_004487.19
165370350	165414430	-	best	RXRG,6258,NT_004487.19
165446079	165551341	-	best	LOC400794,400794,NT_004487.19
165466962	165467590	+	protein  	LOC100129558,100129558,NT_004487.19
165513478	165533185	+	best	LRRC52,440699,NT_004487.19
165550795	165551752	+	best	RPS2P10,401974,NT_004487.19
165566150	165566222	+	best	TRNAK35P,100189439,NT_004487.19
165600450	165624857	+	best	MGST3,4259,NT_004487.19
165631449	165667900	-	best	ALDH9A1,223,NT_004487.19
165640493	165640968	+	best	RPS13P1,100128305,NT_004487.19
165645509	165646053	+	best	RPL21P27,100270952,NT_004487.19
165677420	165678847	+	best	LOC440700,440700,NT_004487.19
165693528	165738135	-	best	TMCO1,54499,NT_004487.19
165788579	165789068	+	best	RPL26P12,391126,NT_004487.19
165796890	165877343	+	best	UCK2,7371,NT_004487.19
165991426	165992312	+	best	RPS3AP10,401975,NT_004487.19
166039256	166136206	-	best	FAM78B,149297,NT_004487.19
166123980	166124035	-	external external N	MIR921,100126349,NT_004487.19
166244866	166246864	-	mRNA  	LOC284685,284685,NT_004487.19
166535415	166549948	+	best	FMO8P,100129007,NT_004487.19
166573153	166594475	+	best	FMO9P,116123,NT_004487.19
166618387	166668597	+	best	FMO10P,100128181,NT_004487.19
166716560	166717986	+	best	RPL4P2,646688,NT_004487.19
166765503	166766541	+	protein  	LOC646693,646693,NT_004487.19
166808724	166823709	+	best	POGK,57645,NT_004487.19
166825747	166845654	-	best	TADA1L,117143,NT_004487.19
166887996	166944561	-	best	ILDR2,387597,NT_004487.19
166958519	166991447	+	best	MAEL,84944,NT_004487.19
167022082	167059868	-	best	GPA33,10223,NT_004487.19
167042624	167059847	+	mRNA identical N	LOC100287686,100287686,NT_004487.19
167064087	167098402	+	best	DUSP27,92235,NT_004487.19
167131617	167132099	-	best	RPS17P6,391130,NT_004487.19
167190143	167385342	+	best	POU2F1,5451,NT_004487.19
167399877	167487847	-	best	CD247,919,NT_004487.19
167488787	167505324	+	best	AKR1D1P,80701,NT_004487.19
167510250	167523056	-	best	CREG1,8804,NT_004487.19
167560586	167561113	+	best	RPS18P4,100271075,NT_004487.19
167599474	167675486	+	best	RCSD1,92241,NT_004487.19
167683962	167684033	+	tRNAscan-SE external N	TRNAP-CGG,100126496,NT_004487.19
167684725	167684796	-	tRNAscan-SE external N	TRNAP-AGG,100126493,NT_004487.19
167691208	167760060	+	best	MPZL1,9019,NT_004487.19
167691216	167737357	-	mRNA identical N	LOC100287751,100287751,NT_004487.19
167778838	167883453	-	best	ADCY10,55811,NT_004487.19
167887310	167906278	-	best	BRP44,25874,NT_004487.19
167905908	168045081	+	best	IQWD1,55827,NT_004487.19
168053997	168105624	-	best	GPR161,23432,NT_004487.19
168148171	168171352	+	best	TIPRL,261726,NT_004487.19
168179810	168180221	+	best	RPL34P1,26514,NT_004487.19
168184643	168184772	+	protein  	LOC100287608,100287608,NT_004487.19
168195255	168212088	+	best	SFT2D2,375035,NT_004487.19
168214803	168216668	-	best	ANKRD26L1,84832,NT_004487.19
168250278	168283664	+	best	TBX19,9095,NT_004487.19
168338292	168338839	+	protein  	LOC441914,441914,NT_004487.19
168344762	168344859	+	external external N	MIR557,693142,NT_004487.19
168418914	168420554	-	best	LOC730016,730016,NT_004487.19
168510003	168513235	-	best	XCL2,6846,NT_004487.19
168511969	168512595	+	best	RPL7AP19,100271036,NT_004487.19
168545856	168551315	+	best	XCL1,6375,NT_004487.19
168547839	168548701	-	best	RPL7AP21,100271038,NT_004487.19
168664706	168698428	-	best	DPT,1805,NT_004487.19
168756179	168762126	+	best	MGC4473,79100,NT_004487.19
168867347	168868281	+	best	SUMO1P2,474337,NT_004487.19
168907654	168908285	+	best	RPL29P7,100270972,NT_004487.19
169075947	169101960	+	best	ATP1B1,481,NT_004487.19
169101769	169337186	-	best	NME7,29922,NT_004487.19
169337194	169365782	+	best	BLZF1,8548,NT_004487.19
169364114	169396670	-	best	C1orf114,57821,NT_004487.19
169433147	169455208	-	best	SLC19A2,10560,NT_004487.19
169455384	169459388	+	mRNA  	LOC100287813,100287813,NT_004487.19
169481192	169555769	-	best	F5,2153,NT_004487.19
169558087	169599377	-	best	SELP,6403,NT_004487.19
169659808	169680837	-	best	SELL,6402,NT_004487.19
169691781	169703220	-	best	SELE,6401,NT_004487.19
169761670	169764031	-	best	C1orf156,92342,NT_004487.19
169764550	169822229	+	best	C1orf112,55732,NT_004487.19
169821804	169863076	-	best	SCYL3,57147,NT_004487.19
169890470	170043879	-	best	KIFAP3,22920,NT_004487.19
169959216	169959346	+	best	MRPS10P1,359753,NT_004487.19
170084660	170085287	+	best	SIGLECP14,114190,NT_004487.19
170115188	170136923	+	best	METTL11B,149281,NT_004487.19
170240546	170253349	-	best	LOC284688,284688,NT_004487.19
170338364	170431445	-	protein  	LOC100129402,100129402,NT_004487.19
170501270	170522584	+	best	GORAB,92344,NT_004487.19
170633313	170708541	+	best	PRRX1,5396,NT_004487.19
170904636	170967947	+	best	C1orf129,80133,NT_004487.19
171046088	171053295	+	protein identical N	LOC646804,646804,NT_004487.19
171060036	171086959	+	best	FMO3,2328,NT_004487.19
171070869	171070947	-	external external N	MIR1295,100302213,NT_004487.19
171106879	171130702	+	best	FMO6P,388714,NT_004487.19
171154388	171181822	+	best	FMO2,2327,NT_004487.19
171217663	171255113	+	best	FMO1,2326,NT_004487.19
171283486	171311223	+	best	FMO4,2329,NT_004487.19
171308035	171310465	+	best	TOP1P1,7151,NT_004487.19
171361381	171364078	+	protein  	LOC100287900,100287900,NT_004487.19
171413823	171414102	-	best	CYCSP53,360156,NT_004487.19
171454666	171562650	+	best	BAT2D1,23215,NT_004487.19
171604557	171621773	-	best	MYOC,4653,NT_004487.19
171639417	171640228	-	best	LOC730138,730138,NT_004487.19
171652206	171653632	-	best	RPL4P3,391135,NT_004487.19
171672160	171711214	-	best	VAMP4,8674,NT_004487.19
171731134	171734629	+	best	LOC391136,391136,NT_004487.19
171750761	171766856	+	best	METTL13,51603,NT_004487.19
171771113	171783110	+	best	RPS15P3,391137,NT_004487.19
171793751	171794101	-	best	RPLP1P3,127099,NT_004487.19
171810621	172381857	+	best	DNM3,26052,NT_004487.19
172107938	172108047	-	external external N	MIR214,406996,NT_004487.19
172113675	172113784	-	external external N	MIR199A2,406977,NT_004487.19
172389830	172437966	+	best	C1orf105,92346,NT_004487.19
172410597	172413230	-	best	PIGC,5279,NT_004487.19
172502260	172580973	+	best	C1orf9,51430,NT_004487.19
172502323	172525115	-	mRNA identical N	LOC100287669,100287669,NT_004487.19
172628185	172636013	+	best	FASLG,356,NT_004487.19
172717392	172719311	+	best	LOC441915,441915,NT_004487.19
173010360	173020103	-	best	TNFSF18,8995,NT_004487.19
173110039	173111511	-	best	GOT2L2,391139,NT_004487.19
173152870	173176471	-	best	TNFSF4,7292,NT_004487.19
173314999	173321149	+	best	RPL26P11,730070,NT_004487.19
173331503	173411085	-	protein  	LOC646870,646870,NT_004487.19
173446486	173457946	+	best	PRDX6,9588,NT_004487.19
173469604	173572233	-	best	SLC9A11,284525,NT_004487.19
173577475	173639001	-	best	ANKRD45,339416,NT_004487.19
173604736	173606273	+	mRNA identical N	LOC730159,730159,NT_004487.19
173684080	173755840	+	best	KLHL20,27252,NT_004487.19
173710782	173711126	+	best	RPS27P7,100131787,NT_004487.19
173768688	173794026	-	best	CENPL,91687,NT_004487.19
173793958	173827682	+	best	DARS2,55157,NT_004487.19
